11/11/2023 20:44:40 | String '' was not recognized as a valid Boolean. | Origen: System.Private.CoreLib | Metodo: Boolean Parse(System.ReadOnlySpan`1[System.Char])
11/11/2023 20:44:41 | String '' was not recognized as a valid Boolean. | Origen: System.Private.CoreLib | Metodo: Boolean Parse(System.ReadOnlySpan`1[System.Char])
11/11/2023 20:55:18 | Loguin: Nombre de usuario vacio.
11/11/2023 20:55:20 | Loguin: Contraseña vacia.
11/11/2023 20:55:32 | Registro: Nombre de usuario vacio.
11/11/2023 20:55:37 | Registro: Seleccionar un tipo de usuario valido.
11/11/2023 20:55:43 | Registro: Seleccionar un tipo de usuario valido.
11/11/2023 20:55:44 | Registro: Las contraseñas no coinciden.
11/11/2023 20:55:57 | Creacion Usuario: Seleccionar un tipo de usuario valido.
11/11/2023 20:56:01 | Creacion Usuario: Seleccionar un tipo de usuario valido.
11/11/2023 20:56:12 | Creacion Usuario: Las contraseñas no coinciden.
11/11/2023 20:56:49 | Modificacion Usuario: Seleccionar un tipo de usuario valido.
12/11/2023 15:18:31 | String '' was not recognized as a valid Boolean. | Origen: System.Private.CoreLib | Metodo: Boolean Parse(System.ReadOnlySpan`1[System.Char])
14/11/2023 18:04:21 | System.FormatException | Info: String '' was not recognized as a valid Boolean. | Metodo: Boolean Parse(System.ReadOnlySpan`1[System.Char])
18/11/2023 19:53:58 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 19:53:59 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 19:53:59 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 19:57:11 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 19:57:13 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 19:57:13 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 19:57:58 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 19:57:59 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 19:57:59 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:10:07 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:10:08 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:10:08 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:14:54 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:14:55 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:14:55 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:17:02 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:17:04 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:17:04 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:30:54 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:30:55 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:30:55 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:59:24 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:59:26 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 20:59:26 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:05:17 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:05:19 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:05:19 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:05:55 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:05:56 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:05:56 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:09:07 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:09:09 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:09:09 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:13:43 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:13:45 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:13:45 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:16:11 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:16:12 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:16:12 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:17:16 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:17:18 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:17:18 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:19:47 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:19:49 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:19:49 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:31:04 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:31:05 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:31:05 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:32:21 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:32:22 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:32:22 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:32:34 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:37:57 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:37:58 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:37:58 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:38:36 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:38:38 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:38:38 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:40:17 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:40:19 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
18/11/2023 21:40:19 | System.InvalidOperationException | Info: There was an error reflecting type 'Biblioteca.Stock'. | Metodo: System.Xml.Serialization.TypeMapping ImportTypeMapping(System.Xml.Serialization.TypeModel, System.String, ImportContext, System.String, System.Xml.Serialization.XmlAttributes, Boolean, Boolean, System.Xml.Serialization.RecursionLimiter)
